mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
warm,98,32.6295,25.5034,Solve_Succeeded,wall_perf_counter
warm,99,33.2776,25.7896,Solve_Succeeded,wall_perf_counter
warm,100,33.8043,26.1251,Solve_Succeeded,wall_perf_counter
warm,101,33.0140,25.6358,Solve_Succeeded,wall_perf_counter
warm,102,32.1562,24.9468,Solve_Succeeded,wall_perf_counter
warm,103,33.5071,26.0210,Solve_Succeeded,wall_perf_counter
warm,104,33.1815,25.5926,Solve_Succeeded,wall_perf_counter
warm,105,32.9285,25.5163,Solve_Succeeded,wall_perf_counter
warm,106,33.5162,26.2602,Solve_Succeeded,wall_perf_counter
warm,107,32.6151,25.4110,Solve_Succeeded,wall_perf_counter
warm,108,34.1978,26.8911,Solve_Succeeded,wall_perf_counter
warm,109,33.6525,26.1442,Solve_Succeeded,wall_perf_counter
warm,110,33.1239,25.5844,Solve_Succeeded,wall_perf_counter
warm,111,34.1690,26.4882,Solve_Succeeded,wall_perf_counter
warm,112,33.1365,25.9242,Solve_Succeeded,wall_perf_counter
warm,113,32.9877,25.7118,Solve_Succeeded,wall_perf_counter
warm,114,32.1545,25.0397,Solve_Succeeded,wall_perf_counter
warm,115,32.2813,25.2385,Solve_Succeeded,wall_perf_counter
warm,116,33.2315,26.1423,Solve_Succeeded,wall_perf_counter
warm,117,32.1011,24.8663,Solve_Succeeded,wall_perf_counter
warm,118,32.8130,25.4683,Solve_Succeeded,wall_perf_counter
warm,119,32.3242,25.1533,Solve_Succeeded,wall_perf_counter
warm,120,32.0800,24.9388,Solve_Succeeded,wall_perf_counter
warm,121,32.1020,25.0239,Solve_Succeeded,wall_perf_counter
warm,122,32.1152,24.9671,Solve_Succeeded,wall_perf_counter
warm,123,31.9598,24.8881,Solve_Succeeded,wall_perf_counter
warm,124,31.7806,24.6916,Solve_Succeeded,wall_perf_counter
warm,125,31.7801,24.7081,Solve_Succeeded,wall_perf_counter
warm,126,31.9020,24.7433,Solve_Succeeded,wall_perf_counter
warm,127,32.9153,25.6263,Solve_Succeeded,wall_perf_counter
warm,128,32.0092,24.8756,Solve_Succeeded,wall_perf_counter
warm,129,32.6169,25.3744,Solve_Succeeded,wall_perf_counter
warm,130,33.8156,26.1285,Solve_Succeeded,wall_perf_counter
warm,131,32.2827,25.0801,Solve_Succeeded,wall_perf_counter
warm,132,32.0818,24.9584,Solve_Succeeded,wall_perf_counter
warm,133,32.3913,25.2548,Solve_Succeeded,wall_perf_counter
warm,134,32.2247,25.0625,Solve_Succeeded,wall_perf_counter
warm,135,31.7584,24.6104,Solve_Succeeded,wall_perf_counter
warm,136,32.0575,24.7399,Solve_Succeeded,wall_perf_counter
warm,137,31.8768,24.6928,Solve_Succeeded,wall_perf_counter
warm,138,31.6334,24.4787,Solve_Succeeded,wall_perf_counter
warm,139,33.7456,24.5368,Solve_Succeeded,wall_perf_counter
warm,140,36.5805,29.0135,Solve_Succeeded,wall_perf_counter
warm,141,35.3417,27.8229,Solve_Succeeded,wall_perf_counter
warm,142,34.9468,27.1146,Solve_Succeeded,wall_perf_counter
warm,143,33.9315,26.3563,Solve_Succeeded,wall_perf_counter
warm,144,34.1656,26.6460,Solve_Succeeded,wall_perf_counter
warm,145,33.2399,25.6460,Solve_Succeeded,wall_perf_counter
warm,146,32.1930,24.9690,Solve_Succeeded,wall_perf_counter
warm,147,32.5899,25.2482,Solve_Succeeded,wall_perf_counter
warm,148,32.2230,25.1423,Solve_Succeeded,wall_perf_counter
warm,149,32.8381,25.6322,Solve_Succeeded,wall_perf_counter
warm,150,32.6053,25.0008,Solve_Succeeded,wall_perf_counter
warm,151,32.1517,24.9938,Solve_Succeeded,wall_perf_counter
warm,152,31.7539,24.6472,Solve_Succeeded,wall_perf_counter
warm,153,31.5635,24.4800,Solve_Succeeded,wall_perf_counter
warm,154,32.3158,25.2877,Solve_Succeeded,wall_perf_counter
warm,155,31.8483,24.7250,Solve_Succeeded,wall_perf_counter
warm,156,32.3927,25.3062,Solve_Succeeded,wall_perf_counter
warm,157,32.4216,25.2568,Solve_Succeeded,wall_perf_counter
warm,158,32.2134,25.0029,Solve_Succeeded,wall_perf_counter
warm,159,32.3684,25.1859,Solve_Succeeded,wall_perf_counter
warm,160,32.9030,25.6020,Solve_Succeeded,wall_perf_counter
warm,161,32.1548,24.8676,Solve_Succeeded,wall_perf_counter
warm,162,32.9004,25.6184,Solve_Succeeded,wall_perf_counter
warm,163,32.4270,25.0123,Solve_Succeeded,wall_perf_counter
warm,164,32.0825,24.9536,Solve_Succeeded,wall_perf_counter
warm,165,32.3538,25.2631,Solve_Succeeded,wall_perf_counter
warm,166,32.3166,25.1081,Solve_Succeeded,wall_perf_counter
warm,167,32.7573,25.7125,Solve_Succeeded,wall_perf_counter
warm,168,32.4524,25.2357,Solve_Succeeded,wall_perf_counter
warm,169,32.3891,25.3416,Solve_Succeeded,wall_perf_counter
warm,170,32.0996,24.9178,Solve_Succeeded,wall_perf_counter
warm,171,31.9050,24.8197,Solve_Succeeded,wall_perf_counter
warm,172,32.5481,25.4272,Solve_Succeeded,wall_perf_counter
warm,173,31.8141,24.6308,Solve_Succeeded,wall_perf_counter
warm,174,31.8426,24.5910,Solve_Succeeded,wall_perf_counter
warm,175,32.6731,25.4010,Solve_Succeeded,wall_perf_counter
warm,176,33.0408,25.5499,Solve_Succeeded,wall_perf_counter
warm,177,32.2317,25.1160,Solve_Succeeded,wall_perf_counter
warm,178,32.5440,25.3800,Solve_Succeeded,wall_perf_counter
warm,179,31.8681,24.7594,Solve_Succeeded,wall_perf_counter
warm,180,32.6930,25.6501,Solve_Succeeded,wall_perf_counter
warm,181,32.3098,25.2419,Solve_Succeeded,wall_perf_counter
warm,182,32.0402,24.7839,Solve_Succeeded,wall_perf_counter
warm,183,31.8731,24.7902,Solve_Succeeded,wall_perf_counter
warm,184,31.8593,24.7614,Solve_Succeeded,wall_perf_counter
warm,185,31.7495,24.5780,Solve_Succeeded,wall_perf_counter
warm,186,32.3575,25.1197,Solve_Succeeded,wall_perf_counter
warm,187,31.8094,24.7637,Solve_Succeeded,wall_perf_counter
warm,188,31.5742,24.4953,Solve_Succeeded,wall_perf_counter
warm,189,31.9516,24.7760,Solve_Succeeded,wall_perf_counter
warm,190,31.9041,24.6479,Solve_Succeeded,wall_perf_counter
warm,191,33.1467,25.7389,Solve_Succeeded,wall_perf_counter
warm,192,32.2533,25.0232,Solve_Succeeded,wall_perf_counter
warm,193,32.0342,24.7977,Solve_Succeeded,wall_perf_counter
warm,194,33.6733,26.4109,Solve_Succeeded,wall_perf_counter
warm,195,32.1477,24.9603,Solve_Succeeded,wall_perf_counter
warm,196,31.7463,24.7150,Solve_Succeeded,wall_perf_counter
warm,197,32.4404,25.3159,Solve_Succeeded,wall_perf_counter
warm,198,32.0765,24.9053,Solve_Succeeded,wall_perf_counter
warm,199,31.8595,24.8178,Solve_Succeeded,wall_perf_counter
