mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
warm,31,32.9585,25.6299,Solve_Succeeded,wall_perf_counter
warm,32,32.9911,25.4756,Solve_Succeeded,wall_perf_counter
warm,33,35.0183,27.3166,Solve_Succeeded,wall_perf_counter
warm,34,35.9041,28.0340,Solve_Succeeded,wall_perf_counter
warm,35,34.6978,26.6995,Solve_Succeeded,wall_perf_counter
warm,36,34.4636,26.7158,Solve_Succeeded,wall_perf_counter
warm,37,35.7121,27.9056,Solve_Succeeded,wall_perf_counter
warm,38,33.7298,26.0587,Solve_Succeeded,wall_perf_counter
warm,39,33.6084,26.0195,Solve_Succeeded,wall_perf_counter
warm,40,34.6493,26.6950,Solve_Succeeded,wall_perf_counter
warm,41,35.0548,27.0446,Solve_Succeeded,wall_perf_counter
warm,42,34.8070,27.0937,Solve_Succeeded,wall_perf_counter
warm,43,32.7381,25.2963,Solve_Succeeded,wall_perf_counter
warm,44,31.7188,24.6176,Solve_Succeeded,wall_perf_counter
warm,45,33.1974,26.0280,Solve_Succeeded,wall_perf_counter
warm,46,33.7601,25.9423,Solve_Succeeded,wall_perf_counter
warm,47,33.8580,25.8908,Solve_Succeeded,wall_perf_counter
warm,48,34.3099,26.7064,Solve_Succeeded,wall_perf_counter
warm,49,34.3525,26.4514,Solve_Succeeded,wall_perf_counter
warm,50,34.7457,26.9273,Solve_Succeeded,wall_perf_counter
warm,51,33.3267,25.6938,Solve_Succeeded,wall_perf_counter
warm,52,33.2471,25.7207,Solve_Succeeded,wall_perf_counter
warm,53,33.6584,25.9288,Solve_Succeeded,wall_perf_counter
warm,54,32.3751,25.0981,Solve_Succeeded,wall_perf_counter
warm,55,32.5171,25.2150,Solve_Succeeded,wall_perf_counter
warm,56,32.5076,25.2168,Solve_Succeeded,wall_perf_counter
warm,57,32.5102,25.2887,Solve_Succeeded,wall_perf_counter
warm,58,32.8045,25.4125,Solve_Succeeded,wall_perf_counter
warm,59,33.0280,25.3563,Solve_Succeeded,wall_perf_counter
warm,60,32.3507,25.1208,Solve_Succeeded,wall_perf_counter
warm,61,32.4668,25.1916,Solve_Succeeded,wall_perf_counter
warm,62,32.6092,25.3490,Solve_Succeeded,wall_perf_counter
warm,63,32.5301,25.3270,Solve_Succeeded,wall_perf_counter
warm,64,32.3971,25.1980,Solve_Succeeded,wall_perf_counter
warm,65,32.3680,25.1386,Solve_Succeeded,wall_perf_counter
warm,66,32.2321,25.0011,Solve_Succeeded,wall_perf_counter
warm,67,32.2510,25.0107,Solve_Succeeded,wall_perf_counter
warm,68,32.3126,25.0248,Solve_Succeeded,wall_perf_counter
warm,69,32.4652,25.2660,Solve_Succeeded,wall_perf_counter
warm,70,32.6297,25.4178,Solve_Succeeded,wall_perf_counter
warm,71,32.9708,25.8112,Solve_Succeeded,wall_perf_counter
warm,72,32.6074,25.4046,Solve_Succeeded,wall_perf_counter
warm,73,32.3457,25.0817,Solve_Succeeded,wall_perf_counter
warm,74,32.2489,25.0137,Solve_Succeeded,wall_perf_counter
warm,75,32.2625,25.0084,Solve_Succeeded,wall_perf_counter
warm,76,32.4472,25.1716,Solve_Succeeded,wall_perf_counter
warm,77,32.6200,25.3424,Solve_Succeeded,wall_perf_counter
warm,78,32.6272,25.5046,Solve_Succeeded,wall_perf_counter
warm,79,32.4289,25.2052,Solve_Succeeded,wall_perf_counter
warm,80,32.4258,25.2697,Solve_Succeeded,wall_perf_counter
warm,81,33.1858,25.6850,Solve_Succeeded,wall_perf_counter
warm,82,32.7015,25.3683,Solve_Succeeded,wall_perf_counter
warm,83,32.8047,25.5245,Solve_Succeeded,wall_perf_counter
warm,84,32.9205,25.7064,Solve_Succeeded,wall_perf_counter
warm,85,32.4852,25.2873,Solve_Succeeded,wall_perf_counter
warm,86,32.4876,25.2511,Solve_Succeeded,wall_perf_counter
warm,87,33.7634,26.2016,Solve_Succeeded,wall_perf_counter
warm,88,34.0976,26.5181,Solve_Succeeded,wall_perf_counter
warm,89,35.8236,27.9545,Solve_Succeeded,wall_perf_counter
warm,90,34.8648,27.0968,Solve_Succeeded,wall_perf_counter
warm,91,34.6937,27.1423,Solve_Succeeded,wall_perf_counter
warm,92,34.3424,26.5582,Solve_Succeeded,wall_perf_counter
warm,93,35.1013,27.3254,Solve_Succeeded,wall_perf_counter
warm,94,34.2088,26.5044,Solve_Succeeded,wall_perf_counter
warm,95,32.5940,25.2440,Solve_Succeeded,wall_perf_counter
warm,96,32.2683,24.9367,Solve_Succeeded,wall_perf_counter
warm,97,32.5612,25.3615,Solve_Succeeded,wall_perf_counter
warm,98,32.4070,25.1174,Solve_Succeeded,wall_perf_counter
warm,99,32.6229,25.3367,Solve_Succeeded,wall_perf_counter
warm,100,35.3336,27.3997,Solve_Succeeded,wall_perf_counter
warm,101,35.0684,27.2520,Solve_Succeeded,wall_perf_counter
warm,102,34.4460,26.6585,Solve_Succeeded,wall_perf_counter
warm,103,33.4080,26.0104,Solve_Succeeded,wall_perf_counter
warm,104,35.1829,27.4110,Solve_Succeeded,wall_perf_counter
warm,105,34.3775,26.8522,Solve_Succeeded,wall_perf_counter
warm,106,34.2229,26.7741,Solve_Succeeded,wall_perf_counter
warm,107,33.2479,26.0341,Solve_Succeeded,wall_perf_counter
warm,108,34.6354,27.1077,Solve_Succeeded,wall_perf_counter
warm,109,33.9604,26.5616,Solve_Succeeded,wall_perf_counter
warm,110,33.8251,26.4104,Solve_Succeeded,wall_perf_counter
warm,111,35.2828,27.4053,Solve_Succeeded,wall_perf_counter
warm,112,33.0301,25.2372,Solve_Succeeded,wall_perf_counter
warm,113,32.4090,25.1940,Solve_Succeeded,wall_perf_counter
warm,114,33.1791,26.0838,Solve_Succeeded,wall_perf_counter
warm,115,33.8676,26.5048,Solve_Succeeded,wall_perf_counter
warm,116,34.9088,27.3219,Solve_Succeeded,wall_perf_counter
warm,117,34.6315,26.9755,Solve_Succeeded,wall_perf_counter
warm,118,35.4735,27.4734,Solve_Succeeded,wall_perf_counter
warm,119,35.1037,26.8649,Solve_Succeeded,wall_perf_counter
warm,120,34.7595,26.9485,Solve_Succeeded,wall_perf_counter
warm,121,33.7990,26.1839,Solve_Succeeded,wall_perf_counter
warm,122,34.3901,26.9836,Solve_Succeeded,wall_perf_counter
warm,123,34.2364,26.6797,Solve_Succeeded,wall_perf_counter
warm,124,35.0803,27.4265,Solve_Succeeded,wall_perf_counter
warm,125,33.4197,25.9735,Solve_Succeeded,wall_perf_counter
warm,126,31.8407,24.5698,Solve_Succeeded,wall_perf_counter
warm,127,33.2939,26.0528,Solve_Succeeded,wall_perf_counter
warm,128,33.1148,25.6694,Solve_Succeeded,wall_perf_counter
warm,129,32.4034,25.1490,Solve_Succeeded,wall_perf_counter
warm,130,33.0778,25.9874,Solve_Succeeded,wall_perf_counter
warm,131,32.4970,25.3005,Solve_Succeeded,wall_perf_counter
warm,132,34.1680,26.6773,Solve_Succeeded,wall_perf_counter
warm,133,32.8543,25.5261,Solve_Succeeded,wall_perf_counter
warm,134,32.0312,24.8395,Solve_Succeeded,wall_perf_counter
warm,135,33.2130,25.8996,Solve_Succeeded,wall_perf_counter
warm,136,33.4738,25.8484,Solve_Succeeded,wall_perf_counter
warm,137,32.5760,25.1258,Solve_Succeeded,wall_perf_counter
warm,138,33.0545,25.7180,Solve_Succeeded,wall_perf_counter
warm,139,33.8431,26.3402,Solve_Succeeded,wall_perf_counter
warm,140,34.6370,27.4481,Solve_Succeeded,wall_perf_counter
warm,141,33.1620,25.8599,Solve_Succeeded,wall_perf_counter
warm,142,32.9216,25.5405,Solve_Succeeded,wall_perf_counter
warm,143,32.2271,24.9978,Solve_Succeeded,wall_perf_counter
warm,144,32.0919,24.8577,Solve_Succeeded,wall_perf_counter
warm,145,32.2160,24.8210,Solve_Succeeded,wall_perf_counter
warm,146,32.3730,24.9867,Solve_Succeeded,wall_perf_counter
warm,147,32.3730,25.1421,Solve_Succeeded,wall_perf_counter
warm,148,32.3965,25.0150,Solve_Succeeded,wall_perf_counter
warm,149,33.5765,25.7680,Solve_Succeeded,wall_perf_counter
warm,150,33.4659,25.8969,Solve_Succeeded,wall_perf_counter
warm,151,33.1576,25.7507,Solve_Succeeded,wall_perf_counter
warm,152,33.4509,25.8432,Solve_Succeeded,wall_perf_counter
warm,153,33.5528,26.1351,Solve_Succeeded,wall_perf_counter
warm,154,34.7132,27.0713,Solve_Succeeded,wall_perf_counter
warm,155,33.3322,25.9201,Solve_Succeeded,wall_perf_counter
warm,156,33.9892,26.5783,Solve_Succeeded,wall_perf_counter
warm,157,33.6420,26.1783,Solve_Succeeded,wall_perf_counter
warm,158,33.1173,25.7681,Solve_Succeeded,wall_perf_counter
warm,159,33.1871,25.7400,Solve_Succeeded,wall_perf_counter
warm,160,36.3358,28.4322,Solve_Succeeded,wall_perf_counter
warm,161,35.8255,27.7065,Solve_Succeeded,wall_perf_counter
warm,162,35.3733,27.5813,Solve_Succeeded,wall_perf_counter
warm,163,34.1985,26.5797,Solve_Succeeded,wall_perf_counter
warm,164,33.8342,26.2897,Solve_Succeeded,wall_perf_counter
warm,165,34.1200,26.5746,Solve_Succeeded,wall_perf_counter
warm,166,33.9495,26.5373,Solve_Succeeded,wall_perf_counter
warm,167,37.3324,29.2745,Solve_Succeeded,wall_perf_counter
warm,168,33.7743,26.3091,Solve_Succeeded,wall_perf_counter
warm,169,33.6764,26.0789,Solve_Succeeded,wall_perf_counter
warm,170,33.9866,26.3728,Solve_Succeeded,wall_perf_counter
warm,171,33.0797,25.7164,Solve_Succeeded,wall_perf_counter
warm,172,33.5971,25.9287,Solve_Succeeded,wall_perf_counter
warm,173,34.2670,26.6424,Solve_Succeeded,wall_perf_counter
warm,174,33.6624,25.9811,Solve_Succeeded,wall_perf_counter
warm,175,34.8455,26.8324,Solve_Succeeded,wall_perf_counter
warm,176,36.0622,28.0067,Solve_Succeeded,wall_perf_counter
warm,177,35.4632,27.6484,Solve_Succeeded,wall_perf_counter
warm,178,35.6817,27.8161,Solve_Succeeded,wall_perf_counter
warm,179,34.4547,26.4882,Solve_Succeeded,wall_perf_counter
warm,180,34.8989,26.9531,Solve_Succeeded,wall_perf_counter
warm,181,34.1450,26.3314,Solve_Succeeded,wall_perf_counter
warm,182,33.8441,26.2194,Solve_Succeeded,wall_perf_counter
warm,183,33.6869,26.1070,Solve_Succeeded,wall_perf_counter
warm,184,34.4186,26.5946,Solve_Succeeded,wall_perf_counter
warm,185,34.7128,27.0304,Solve_Succeeded,wall_perf_counter
warm,186,33.7689,26.0929,Solve_Succeeded,wall_perf_counter
warm,187,33.2240,25.9670,Solve_Succeeded,wall_perf_counter
warm,188,32.7140,25.2242,Solve_Succeeded,wall_perf_counter
warm,189,33.4532,25.9489,Solve_Succeeded,wall_perf_counter
warm,190,32.6095,25.3383,Solve_Succeeded,wall_perf_counter
warm,191,34.2308,26.5372,Solve_Succeeded,wall_perf_counter
warm,192,34.7353,26.7536,Solve_Succeeded,wall_perf_counter
warm,193,35.2900,27.2833,Solve_Succeeded,wall_perf_counter
warm,194,34.6053,26.8659,Solve_Succeeded,wall_perf_counter
warm,195,34.4040,26.9115,Solve_Succeeded,wall_perf_counter
warm,196,35.0206,27.5999,Solve_Succeeded,wall_perf_counter
warm,197,33.2893,25.9054,Solve_Succeeded,wall_perf_counter
warm,198,32.8173,25.5208,Solve_Succeeded,wall_perf_counter
warm,199,32.9367,25.7632,Solve_Succeeded,wall_perf_counter
