route_progress_m,cross_track_m,estimated_x_m,estimated_y_m
35.50750572617755,0.004127449743276637,35.50750572617755,0.0
35.61848877210858,0.004142634207294191,35.61848877210858,0.0
35.7295674024599,0.004157831698455267,35.7295674024599,0.0
35.84063775807837,0.004173027965016426,35.84063775807837,0.0
35.95180130668997,0.004188236969597998,35.95180130668997,0.0
36.062669624270455,0.004203405347970502,36.062669624270455,0.0
36.17409243199087,0.004218649916687398,36.17409243199087,0.0
36.28482018223739,0.004233798938312161,36.28482018223739,0.0
36.39597209404642,0.004249006290773641,36.39597209404642,0.0
36.50675987375593,0.004264163601872063,36.50675987375593,0.0
36.61794516802107,0.004279379394658116,36.61794516802107,0.0
36.72890826534509,0.004294563225154045,36.72890826534509,0.0
36.839672206391306,0.0043097188004910655,36.839672206391306,0.0
36.950989413672644,0.004324949880192519,36.950989413672644,0.0
37.06193649326496,0.004340129723611514,37.06193649326496,0.0
37.172946388115825,0.0043553179735493835,37.172946388115825,0.0
37.28393482032998,0.0043705030893392656,37.28393482032998,0.0
37.395057560576106,0.00438570649852152,37.395057560576106,0.0
37.50613230063033,0.004400903137733088,37.50613230063033,0.0
37.61707269322896,0.004416081166527074,37.61707269322896,0.0
37.72823054709029,0.004431288914301012,37.72823054709029,0.0
37.839143300862624,0.0044464628465489715,37.839143300862624,0.0
37.95020596182299,0.004461657240241596,37.95020596182299,0.0
38.06116631185622,0.004476837461816057,38.06116631185622,0.0
38.172310464510296,0.004492042823916255,38.172310464510296,0.0
38.28328764827416,0.004507225165215154,38.28328764827416,0.0
38.3945082541139,0.00452244088241098,38.3945082541139,0.0
38.50578042523986,0.004537663613432799,38.50578042523986,0.0
38.616359782122785,0.004552791193657248,38.616359782122785,0.0
38.72753463599182,0.004568000545328375,38.72753463599182,0.0
38.83885167171329,0.004583229410236699,38.83885167171329,0.0
38.94992200228744,0.004598424409837533,38.94992200228744,0.0
39.060547676962926,0.00461356220201684,39.060547676962926,0.0
39.171514418073734,0.004628745436472677,39.171514418073734,0.0
39.28253553798608,0.00464393528672032,39.28253553798608,0.0
39.393655513198055,0.004659138205155608,39.393655513198055,0.0
39.50471563287997,0.00467433258845036,39.50471563287997,0.0
39.61570265207136,0.004689516732017563,39.61570265207136,0.0
39.72681868847693,0.004704718443667439,39.72681868847693,0.0
39.837737720179064,0.004719892845709909,39.837737720179064,0.0
39.94898196943667,0.004735111913456006,39.94898196943667,0.0
40.05985002826623,0.00475027918551753,40.05985002826623,0.0
40.170825342653885,0.00476546104343663,40.170825342653885,0.0
40.28185942947284,0.004780650829044951,40.28185942947284,0.0
40.392970283073545,0.004795851006608745,40.392970283073545,0.0
40.503957376956485,0.004811034064870346,40.503957376956485,0.0
40.615037669302545,0.004826229800810892,40.615037669302545,0.0
40.7261303573831,0.004841427134849494,40.7261303573831,0.0
40.83704445763072,0.004856599881227359,40.83704445763072,0.0
40.94803293930705,0.004871782768455252,40.94803293930705,0.0
41.05908097239936,0.004886973779681303,41.05908097239936,0.0
41.170148026373894,0.0049021673673969365,41.170148026373894,0.0
41.28120760645883,0.004917359906401139,41.28120760645883,0.0
41.39221832458257,0.004932547727576758,41.39221832458257,0.0
41.50328150995316,0.004947743606529229,41.50328150995316,0.0
41.61390456376515,0.004962878106594362,41.61390456376515,0.0
41.72534403489015,0.004978124036920549,41.72534403489015,0.0
41.836293250907005,0.004993302375674699,41.836293250907005,0.0
41.94740249512642,0.005008502490360304,41.94740249512642,0.0
42.05837188377116,0.005023683273861413,42.05837188377116,0.0
42.16955368993994,0.00503889308465823,42.16955368993994,0.0
42.2803795450377,0.005054053807179643,42.2803795450377,0.0
42.39141121764971,0.0050692428546611715,42.39141121764971,0.0
42.50267700788364,0.00508446388583686,42.50267700788364,0.0
42.61358491691214,0.0050996356793036,42.61358491691214,0.0
