mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
cold,30,31.8555,24.8482,Solve_Succeeded,wall_perf_counter
cold,31,32.3221,25.3080,Solve_Succeeded,wall_perf_counter
cold,32,32.8459,25.8305,Solve_Succeeded,wall_perf_counter
cold,33,32.1319,25.1882,Solve_Succeeded,wall_perf_counter
cold,34,33.0109,25.5740,Solve_Succeeded,wall_perf_counter
cold,35,31.7204,24.8193,Solve_Succeeded,wall_perf_counter
cold,36,31.8125,24.8673,Solve_Succeeded,wall_perf_counter
cold,37,31.8848,25.0071,Solve_Succeeded,wall_perf_counter
cold,38,31.5033,24.6341,Solve_Succeeded,wall_perf_counter
cold,39,32.0443,25.1468,Solve_Succeeded,wall_perf_counter
cold,40,32.8303,25.6109,Solve_Succeeded,wall_perf_counter
cold,41,32.8009,25.5772,Solve_Succeeded,wall_perf_counter
cold,42,32.3493,25.2711,Solve_Succeeded,wall_perf_counter
cold,43,31.9055,24.8741,Solve_Succeeded,wall_perf_counter
cold,44,31.8067,24.8184,Solve_Succeeded,wall_perf_counter
cold,45,31.7273,24.7524,Solve_Succeeded,wall_perf_counter
cold,46,31.8336,24.8623,Solve_Succeeded,wall_perf_counter
cold,47,33.8907,26.7957,Solve_Succeeded,wall_perf_counter
cold,48,32.0569,24.9938,Solve_Succeeded,wall_perf_counter
cold,49,31.9980,24.9383,Solve_Succeeded,wall_perf_counter
cold,50,33.2966,25.9874,Solve_Succeeded,wall_perf_counter
cold,51,34.5273,26.8159,Solve_Succeeded,wall_perf_counter
cold,52,33.5949,26.2094,Solve_Succeeded,wall_perf_counter
cold,53,33.4414,26.0957,Solve_Succeeded,wall_perf_counter
cold,54,33.3636,26.3560,Solve_Succeeded,wall_perf_counter
cold,55,33.2104,26.1409,Solve_Succeeded,wall_perf_counter
cold,56,33.1251,26.1378,Solve_Succeeded,wall_perf_counter
cold,57,33.3610,26.2961,Solve_Succeeded,wall_perf_counter
cold,58,32.6812,25.5849,Solve_Succeeded,wall_perf_counter
cold,59,31.6991,24.6623,Solve_Succeeded,wall_perf_counter
cold,60,32.3988,25.3879,Solve_Succeeded,wall_perf_counter
cold,61,32.4396,25.4144,Solve_Succeeded,wall_perf_counter
cold,62,33.2058,26.0484,Solve_Succeeded,wall_perf_counter
cold,63,33.3822,25.9647,Solve_Succeeded,wall_perf_counter
cold,64,33.1857,26.0146,Solve_Succeeded,wall_perf_counter
cold,65,32.4531,25.2752,Solve_Succeeded,wall_perf_counter
cold,66,32.2151,25.1108,Solve_Succeeded,wall_perf_counter
cold,67,32.5458,25.3654,Solve_Succeeded,wall_perf_counter
cold,68,32.3891,25.2246,Solve_Succeeded,wall_perf_counter
cold,69,32.6626,25.3956,Solve_Succeeded,wall_perf_counter
cold,70,33.3950,26.0130,Solve_Succeeded,wall_perf_counter
cold,71,33.1251,25.7018,Solve_Succeeded,wall_perf_counter
